TransactionID,Date,BusinessUnit,Region,ExpenseCategory,Revenue,COGS,OperatingExpenses,Receivables,Payables,TaxRate,GrossProfit,OperatingProfit_EBIT,TaxAmount,NetProfit,GrossMargin_%,NetMargin_%,OperatingCashFlow,Year,YearMonth
TXN21050,2024-02-08,Enterprise Solutions,LATAM,Operations,160382.23,48477.7,47234.81,31588.91,3942.86,0.21,111904.53,64669.72,13580.64,51089.08,69.77,31.85,23443.03,2024,2024-02
TXN21051,2024-07-16,Consulting,APAC,R&D,148079.48,66245.36,48021.87,13362.9,5740.96,0.21,81834.12,33812.25,7100.57,26711.68,55.26,18.04,19089.74,2024,2024-07
TXN21052,2025-10-07,Consumer Hardware,EMEA,Sales & Marketing,94666.42,42914.46,30058.52,5315.21,3602.92,0.21,51751.96,21693.44,4555.62,17137.82,54.67,18.1,15425.53,2025,2025-10
TXN21053,2025-08-01,Enterprise Solutions,LATAM,Sales & Marketing,141681.26,65091.5,34224.58,22068.2,4120.42,0.21,76589.76,42365.18,8896.69,33468.49,54.06,23.62,15520.71,2025,2025-08
TXN21054,2025-01-25,SaaS Subscriptions,APAC,R&D,312995.23,112836.51,106772.7,36823.25,10597.42,0.21,200158.72,93386.02,19611.06,73774.96,63.95,23.57,47549.13,2025,2025-01
TXN21055,2024-06-27,Cloud Services,EMEA,Administrative,348900.3,166953.39,76287.71,22717.92,10793.84,0.21,181946.91,105659.2,22188.43,83470.77,52.15,23.92,71546.69,2024,2024-06
TXN21056,2025-07-07,SaaS Subscriptions,EMEA,Operations,160492.86,51814.78,53166.48,25057.5,5259.21,0.21,108678.08,55511.6,11657.44,43854.16,67.72,27.32,24055.87,2025,2025-07
TXN21057,2025-03-23,Cloud Services,APAC,COGS,184583.19,64570.45,63799.53,10092.31,6062.65,0.21,120012.74,56213.21,11804.77,44408.44,65.02,24.06,40378.78,2025,2025-03
TXN21058,2025-05-14,Enterprise Solutions,APAC,R&D,266621.28,138474.43,60409.19,48133.01,4224.9,0.21,128146.85,67737.66,14224.91,53512.75,48.06,20.07,9604.64,2025,2025-05
TXN21059,2024-01-15,Enterprise Solutions,LATAM,Operations,315858.73,153090.66,97382.38,22362.13,7865.14,0.21,162768.07,65385.69,13730.99,51654.7,51.53,16.35,37157.71,2024,2024-01
TXN21060,2025-09-14,Cloud Services,EMEA,Operations,227913.3,69157.19,46959.9,15748.08,2546.8,0.21,158756.11,111796.21,23477.2,88319.01,69.66,38.75,75117.73,2025,2025-09
TXN21061,2025-10-30,Consumer Hardware,North America,Sales & Marketing,167457.71,60635.44,43675.22,12785.54,4950.74,0.21,106822.27,63147.05,13260.88,49886.17,63.79,29.79,42051.37,2025,2025-10
TXN21062,2024-10-15,Consulting,APAC,COGS,173786.55,61451.21,48215.77,33721.53,3609.12,0.21,112335.34,64119.57,13465.11,50654.46,64.64,29.15,20542.05,2024,2024-10
TXN21063,2025-04-22,SaaS Subscriptions,EMEA,R&D,258685.44,95119.05,74267.76,39831.2,5972.28,0.21,163566.39,89298.63,18752.71,70545.92,63.23,27.27,36687.0,2025,2025-04
TXN21064,2024-08-18,SaaS Subscriptions,EMEA,Sales & Marketing,50965.48,18443.89,17348.17,8674.62,2204.63,0.21,32521.59,15173.42,3186.42,11987.0,63.81,23.52,5517.01,2024,2024-08
TXN21065,2025-02-23,SaaS Subscriptions,LATAM,Sales & Marketing,235876.8,74450.17,70960.61,25862.77,5870.01,0.21,161426.63,90466.02,18997.86,71468.16,68.44,30.3,51475.4,2025,2025-02
TXN21066,2024-06-05,Enterprise Solutions,North America,Administrative,156647.9,64967.39,42638.26,15734.8,3164.59,0.21,91680.51,49042.25,10298.87,38743.38,58.53,24.73,26173.17,2024,2024-06
TXN21067,2025-07-03,SaaS Subscriptions,LATAM,Operations,288259.2,139282.05,92661.28,24551.79,6199.57,0.21,148977.15,56315.87,11826.33,44489.54,51.68,15.43,26137.32,2025,2025-07
TXN21068,2025-03-16,Consulting,North America,R&D,77897.19,35184.83,26686.01,9511.03,3402.09,0.21,42712.36,16026.35,3365.53,12660.82,54.83,16.25,6551.88,2025,2025-03
TXN21069,2024-04-06,Consulting,North America,R&D,226460.68,106032.95,46041.7,30068.16,2899.27,0.21,120427.73,74386.03,15621.07,58764.96,53.18,25.95,31596.07,2024,2024-04
TXN21070,2025-02-14,Cloud Services,APAC,R&D,194291.87,62229.22,67492.76,28126.9,6437.15,0.21,132062.65,64569.89,13559.68,51010.21,67.97,26.25,29320.46,2025,2025-02
TXN21071,2024-10-15,Enterprise Solutions,EMEA,Sales & Marketing,242697.66,130540.44,51675.14,21495.19,5203.33,0.21,112157.22,60482.08,12701.24,47780.84,46.21,19.69,31488.98,2024,2024-10
TXN21072,2024-09-10,Consulting,EMEA,Administrative,69456.08,35396.41,22375.83,13356.27,2656.88,0.21,34059.67,11683.84,2453.61,9230.23,49.04,13.29,-1469.16,2024,2024-09
TXN21073,2024-07-14,Consumer Hardware,EMEA,COGS,223995.14,112282.62,54218.07,16903.52,6144.44,0.21,111712.52,57494.45,12073.83,45420.62,49.87,20.28,34661.54,2024,2024-07
TXN21074,2025-08-20,Enterprise Solutions,North America,Sales & Marketing,218445.38,110477.86,48020.18,42563.64,6294.1,0.21,107967.52,59947.34,12588.94,47358.4,49.43,21.68,11088.86,2025,2025-08
TXN21075,2025-06-05,Enterprise Solutions,EMEA,COGS,218198.03,116338.31,58035.95,11396.14,3161.52,0.21,101859.72,43823.77,9202.99,34620.78,46.68,15.87,26386.16,2025,2025-06
TXN21076,2025-05-31,Consulting,APAC,Administrative,231046.3,100750.86,68526.83,28226.66,5457.76,0.21,130295.44,61768.61,12971.41,48797.2,56.39,21.12,26028.3,2025,2025-05
TXN21077,2025-09-26,Consumer Hardware,North America,Operations,252940.38,88546.97,65041.79,25295.35,5074.13,0.21,164393.41,99351.62,20863.84,78487.78,64.99,31.03,58266.56,2025,2025-09
TXN21078,2024-04-27,Cloud Services,North America,R&D,291496.7,132396.61,60685.19,34212.53,3920.37,0.21,159100.09,98414.9,20667.13,77747.77,54.58,26.67,47455.61,2024,2024-04
TXN21079,2024-06-07,Consulting,North America,COGS,130946.22,63603.24,37963.82,17756.27,2996.02,0.21,67342.98,29379.16,6169.62,23209.54,51.43,17.72,8449.29,2024,2024-06
TXN21080,2024-08-15,Consumer Hardware,North America,Sales & Marketing,297514.82,144139.79,99774.72,34314.88,8079.41,0.21,153375.03,53600.31,11256.07,42344.24,51.55,14.23,16108.77,2024,2024-08
TXN21081,2024-08-03,Enterprise Solutions,APAC,COGS,199476.7,85847.24,51361.72,22386.68,5248.57,0.21,113629.46,62267.74,13076.23,49191.51,56.96,24.66,32053.4,2024,2024-08
TXN21082,2025-11-26,Consumer Hardware,EMEA,Operations,73117.48,23186.63,16996.15,11692.11,1977.85,0.21,49930.85,32934.7,6916.29,26018.41,68.29,35.58,16304.15,2025,2025-11
TXN21083,2024-01-15,Enterprise Solutions,APAC,R&D,67565.28,26538.17,17998.49,10329.48,1585.85,0.21,41027.11,23028.62,4836.01,18192.61,60.72,26.93,9448.98,2024,2024-01
TXN21084,2024-06-05,Consulting,EMEA,COGS,150271.5,79672.69,31144.43,26296.11,3797.97,0.21,70598.81,39454.38,8285.42,31168.96,46.98,20.74,8670.82,2024,2024-06
TXN21085,2025-10-09,Consulting,APAC,Operations,285469.09,127351.25,92227.4,24976.79,7711.74,0.21,158117.84,65890.44,13836.99,52053.45,55.39,18.23,34788.4,2025,2025-10
TXN21086,2024-09-17,SaaS Subscriptions,LATAM,Sales & Marketing,262304.28,113992.98,84973.77,37097.5,6715.34,0.21,148311.3,63337.53,13300.88,50036.65,56.54,19.08,19654.49,2024,2024-09
TXN21087,2024-06-05,SaaS Subscriptions,LATAM,Administrative,286584.49,105237.66,82593.67,39485.39,8599.55,0.21,181346.83,98753.16,20738.16,78015.0,63.28,27.22,47129.16,2024,2024-06
TXN21088,2024-02-16,SaaS Subscriptions,LATAM,Sales & Marketing,205180.72,80453.87,51903.63,21638.5,2718.28,0.21,124726.85,72823.22,15292.88,57530.34,60.79,28.04,38610.12,2024,2024-02
TXN21089,2024-11-19,Consulting,LATAM,R&D,182059.7,95369.52,58253.19,22376.71,3377.46,0.21,86690.18,28436.99,5971.77,22465.22,47.62,12.34,3465.97,2024,2024-11
TXN21090,2025-11-15,Cloud Services,North America,Sales & Marketing,94235.76,43971.89,26687.85,9147.21,2449.86,0.21,50263.87,23576.02,4950.96,18625.06,53.34,19.76,11927.71,2025,2025-11
TXN21091,2024-05-09,Consulting,North America,Sales & Marketing,148457.83,73760.79,48083.98,10581.58,6938.1,0.21,74697.04,26613.06,5588.74,21024.32,50.32,14.16,17380.84,2024,2024-05
TXN21092,2025-02-14,Consumer Hardware,APAC,Sales & Marketing,180205.81,74530.66,53110.04,14789.52,6487.45,0.21,105675.15,52565.11,11038.67,41526.44,58.64,23.04,33224.37,2025,2025-02
TXN21093,2024-04-04,Consulting,APAC,Sales & Marketing,76580.13,35040.14,24326.51,5041.04,1430.71,0.21,41539.99,17213.48,3614.83,13598.65,54.24,17.76,9988.32,2024,2024-04
TXN21094,2025-09-18,Consulting,LATAM,R&D,116183.59,42069.6,33668.2,17713.4,4532.81,0.21,74113.99,40445.79,8493.62,31952.17,63.79,27.5,18771.58,2025,2025-09
TXN21095,2024-10-18,Enterprise Solutions,EMEA,Operations,229467.59,109310.38,60148.31,34215.71,7412.08,0.21,120157.21,60008.9,12601.87,47407.03,52.36,20.66,20603.4,2024,2024-10
TXN21096,2024-10-09,Enterprise Solutions,LATAM,COGS,270698.93,110147.49,93037.03,52134.17,10335.92,0.21,160551.44,67514.41,14178.03,53336.38,59.31,19.7,11538.13,2024,2024-10
TXN21097,2024-03-09,Enterprise Solutions,APAC,Administrative,349504.25,143519.16,98269.09,55729.07,12974.4,0.21,205985.09,107716.0,22620.36,85095.64,58.94,24.35,42340.97,2024,2024-03
TXN21098,2025-10-21,Consulting,LATAM,COGS,329934.0,152538.58,95932.74,19072.45,8673.37,0.21,177395.42,81462.68,17107.16,64355.52,53.77,19.51,53956.44,2025,2025-10
TXN21099,2024-01-11,Cloud Services,APAC,COGS,242769.56,129655.98,56583.07,44338.65,4082.47,0.21,113113.58,56530.51,11871.41,44659.1,46.59,18.4,4402.92,2024,2024-01
TXN21100,2024-09-10,Consumer Hardware,LATAM,Administrative,176374.42,55734.6,51827.2,31641.8,5245.03,0.21,120639.82,68812.62,14450.65,54361.97,68.4,30.82,27965.2,2024,2024-09
TXN21101,2025-07-03,Consumer Hardware,EMEA,R&D,240853.21,121916.48,68821.67,28058.93,7218.3,0.21,118936.73,50115.06,10524.16,39590.9,49.38,16.44,18750.27,2025,2025-07
TXN21102,2024-05-13,Cloud Services,LATAM,Administrative,285695.49,106591.78,65060.22,39391.54,6755.37,0.21,179103.71,114043.49,23949.13,90094.36,62.69,31.54,57458.19,2024,2024-05
TXN21103,2025-12-12,Cloud Services,EMEA,R&D,85500.86,35139.13,17864.38,16793.37,1902.69,0.21,50361.73,32497.35,6824.44,25672.91,58.9,30.03,10782.23,2025,2025-12
TXN21104,2024-01-23,Consumer Hardware,EMEA,COGS,172971.47,52839.04,50274.83,22459.59,7283.34,0.21,120132.43,69857.6,14670.1,55187.5,69.45,31.91,40011.25,2024,2024-01
TXN21105,2024-12-11,SaaS Subscriptions,APAC,R&D,301940.69,113306.72,94976.6,56100.06,13318.05,0.21,188633.97,93657.37,19668.05,73989.32,62.47,24.5,31207.31,2024,2024-12
TXN21106,2024-10-28,Enterprise Solutions,EMEA,Operations,165149.89,70297.34,45995.93,10314.57,6327.74,0.21,94852.55,48856.62,10259.89,38596.73,57.43,23.37,34609.9,2024,2024-10
TXN21107,2024-12-28,Enterprise Solutions,North America,Administrative,221561.68,69580.12,51848.95,17427.55,6747.71,0.21,151981.56,100132.61,21027.85,79104.76,68.6,35.7,68424.92,2024,2024-12
TXN21108,2025-01-30,Consumer Hardware,North America,Operations,226330.81,95686.77,67894.33,26280.0,9800.06,0.21,130644.04,62749.71,13177.44,49572.27,57.72,21.9,33092.33,2025,2025-01
TXN21109,2024-08-05,Cloud Services,North America,COGS,105342.88,56018.99,22334.36,14507.14,1336.7,0.21,49323.89,26989.53,5667.8,21321.73,46.82,20.24,8151.29,2024,2024-08
TXN21110,2024-05-20,SaaS Subscriptions,APAC,Administrative,158670.63,51781.89,42250.03,27360.24,3232.65,0.21,106888.74,64638.71,13574.13,51064.58,67.37,32.18,26936.99,2024,2024-05
TXN21111,2025-09-07,Consumer Hardware,North America,COGS,150353.39,73840.08,33755.09,29805.95,3358.82,0.21,76513.31,42758.22,8979.23,33778.99,50.89,22.47,7331.86,2025,2025-09
TXN21112,2024-07-28,Enterprise Solutions,APAC,Operations,57859.01,23283.49,13172.7,6267.74,1773.75,0.21,34575.52,21402.82,4494.59,16908.23,59.76,29.22,12414.24,2024,2024-07
TXN21113,2025-09-14,Consulting,APAC,COGS,57257.53,26555.67,13188.93,3270.11,1325.71,0.21,30701.86,17512.93,3677.72,13835.21,53.62,24.16,11890.81,2025,2025-09
TXN21114,2025-09-07,Cloud Services,North America,Administrative,299509.11,109338.54,77275.17,50969.18,9644.21,0.21,190170.57,112895.4,23708.03,89187.37,63.49,29.78,47862.4,2025,2025-09
TXN21115,2025-11-13,Consulting,EMEA,Administrative,131921.24,44836.48,27396.42,18555.66,1750.52,0.21,87084.76,59688.34,12534.55,47153.79,66.01,35.74,30348.65,2025,2025-11
TXN21116,2025-04-04,Consumer Hardware,LATAM,COGS,205423.63,69867.79,53342.15,16388.99,4013.54,0.21,135555.84,82213.69,17264.87,64948.82,65.99,31.62,52573.37,2025,2025-04
TXN21117,2024-12-21,Enterprise Solutions,APAC,Administrative,139617.67,44345.78,38640.04,17343.9,4759.59,0.21,95271.89,56631.85,11892.69,44739.16,68.24,32.04,32154.85,2024,2024-12
TXN21118,2024-11-19,SaaS Subscriptions,North America,Administrative,332203.77,115079.27,90523.58,53599.93,6017.41,0.21,217124.5,126600.92,26586.19,100014.73,65.36,30.11,52432.21,2024,2024-11
TXN21119,2024-05-12,Consulting,APAC,COGS,127789.03,59556.7,32895.15,21156.98,2800.55,0.21,68232.33,35337.18,7420.81,27916.37,53.39,21.85,9559.94,2024,2024-05
TXN21120,2024-05-06,SaaS Subscriptions,EMEA,Operations,178897.04,93102.07,57325.05,22351.89,4458.98,0.21,85794.97,28469.92,5978.68,22491.24,47.96,12.57,4598.33,2024,2024-05
TXN21121,2024-04-15,Enterprise Solutions,EMEA,Administrative,311819.08,157010.7,69161.16,29866.71,5877.74,0.21,154808.38,85647.22,17985.92,67661.3,49.65,21.7,43672.33,2024,2024-04
TXN21122,2025-08-26,Consulting,North America,Administrative,302580.07,142601.02,83468.08,59324.27,10085.65,0.21,159979.05,76510.97,16067.3,60443.67,52.87,19.98,11205.05,2025,2025-08
TXN21123,2025-01-12,SaaS Subscriptions,APAC,Administrative,105830.43,34670.89,22150.97,15822.11,1922.37,0.21,71159.54,49008.57,10291.8,38716.77,67.24,36.58,24817.03,2025,2025-01
TXN21124,2024-02-20,SaaS Subscriptions,LATAM,Administrative,290792.99,108261.32,61262.33,32346.54,6464.79,0.21,182531.67,121269.34,25466.56,95802.78,62.77,32.95,69921.03,2024,2024-02
TXN21125,2024-01-29,Consulting,LATAM,COGS,187456.07,70755.61,53627.41,17258.98,3217.28,0.21,116700.46,63073.05,13245.34,49827.71,62.25,26.58,35786.01,2024,2024-01
TXN21126,2025-04-06,Enterprise Solutions,APAC,Operations,194890.66,70645.77,55524.89,31117.3,7246.1,0.21,124244.89,68720.0,14431.2,54288.8,63.75,27.86,30417.6,2025,2025-04
TXN21127,2024-10-22,SaaS Subscriptions,APAC,Operations,90043.99,38606.49,29868.04,7773.27,2598.19,0.21,51437.5,21569.46,4529.59,17039.87,57.12,18.92,11864.79,2024,2024-10
TXN21128,2024-10-23,Consumer Hardware,APAC,R&D,74180.45,32186.04,21043.59,5619.65,2416.93,0.21,41994.41,20950.82,4399.67,16551.15,56.61,22.31,13348.43,2024,2024-10
TXN21129,2025-12-26,Consulting,North America,Administrative,268381.79,104459.96,92314.92,34748.75,11312.17,0.21,163921.83,71606.91,15037.45,56569.46,61.08,21.08,33132.88,2025,2025-12
TXN21130,2025-02-10,Cloud Services,EMEA,Administrative,198938.35,77277.06,41240.76,18600.36,2926.7,0.21,121661.29,80420.53,16888.31,63532.22,61.16,31.94,47858.56,2025,2025-02
TXN21131,2025-09-04,Cloud Services,LATAM,R&D,181055.21,91820.14,38872.76,26132.74,5382.61,0.21,89235.07,50362.31,10576.09,39786.22,49.29,21.97,19036.09,2025,2025-09
TXN21132,2025-02-08,Enterprise Solutions,North America,Operations,268852.47,133706.57,55547.58,18198.84,6200.36,0.21,135145.9,79598.32,16715.65,62882.67,50.27,23.39,50884.19,2025,2025-02
TXN21133,2024-12-11,Consumer Hardware,APAC,Sales & Marketing,279653.87,105415.23,63702.78,41456.22,5916.24,0.21,174238.64,110535.86,23212.53,87323.33,62.31,31.23,51783.35,2024,2024-12
TXN21134,2025-09-13,SaaS Subscriptions,APAC,Sales & Marketing,97672.45,51614.72,27464.57,9034.16,1874.0,0.21,46057.73,18593.16,3904.56,14688.6,47.16,15.04,7528.44,2025,2025-09
TXN21135,2025-02-23,Cloud Services,EMEA,Operations,233067.54,125437.83,69182.8,11661.87,9978.24,0.21,107629.71,38446.91,8073.85,30373.06,46.18,13.03,28689.43,2025,2025-02
TXN21136,2024-06-30,Enterprise Solutions,APAC,Administrative,90606.22,34583.09,18740.79,6255.49,2352.1,0.21,56023.13,37282.34,7829.29,29453.05,61.83,32.51,25549.66,2024,2024-06
TXN21137,2024-01-01,Consumer Hardware,North America,Sales & Marketing,275412.53,107027.03,94162.34,52340.03,6666.92,0.21,168385.5,74223.16,15586.86,58636.3,61.14,21.29,12963.19,2024,2024-01
TXN21138,2025-07-20,Consumer Hardware,North America,COGS,247086.55,105359.81,80630.47,44501.08,6754.5,0.21,141726.74,61096.27,12830.22,48266.05,57.36,19.53,10519.47,2025,2025-07
TXN21139,2025-01-05,Enterprise Solutions,EMEA,COGS,336984.39,180381.07,82389.94,28657.61,10790.4,0.21,156603.32,74213.38,15584.81,58628.57,46.47,17.4,40761.36,2025,2025-01
TXN21140,2025-10-22,Enterprise Solutions,North America,R&D,70687.4,36692.41,14955.91,11787.53,1788.24,0.21,33994.99,19039.08,3998.21,15040.87,48.09,21.28,5041.58,2025,2025-10
TXN21141,2025-03-06,SaaS Subscriptions,LATAM,Operations,67116.42,21855.92,15133.61,9482.59,1915.59,0.21,45260.5,30126.89,6326.65,23800.24,67.44,35.46,16233.24,2025,2025-03
TXN21142,2024-11-04,Enterprise Solutions,North America,Operations,134656.12,53617.74,29495.3,26343.55,2776.1,0.21,81038.38,51543.08,10824.05,40719.03,60.18,30.24,17151.58,2024,2024-11
TXN21143,2024-05-16,SaaS Subscriptions,North America,Sales & Marketing,128511.71,56332.18,28078.85,13627.49,3415.73,0.21,72179.53,44100.68,9261.14,34839.54,56.17,27.11,24627.78,2024,2024-05
TXN21144,2024-07-20,SaaS Subscriptions,North America,Administrative,124093.64,52836.98,34471.26,18889.42,3055.86,0.21,71256.66,36785.4,7724.93,29060.47,57.42,23.42,13226.91,2024,2024-07
TXN21145,2025-03-11,Consulting,LATAM,Operations,321876.37,112162.9,76245.15,19161.42,5423.03,0.21,209713.47,133468.32,28028.35,105439.97,65.15,32.76,91701.58,2025,2025-03
TXN21146,2024-11-08,Consumer Hardware,APAC,Sales & Marketing,124863.86,64267.95,31680.58,13664.74,3588.39,0.21,60595.91,28915.33,6072.22,22843.11,48.53,18.29,12766.76,2024,2024-11
TXN21147,2024-04-26,Consumer Hardware,North America,Sales & Marketing,131584.92,61744.27,45847.58,25602.83,6767.17,0.21,69840.65,23993.07,5038.54,18954.53,53.08,14.4,118.87,2024,2024-04
TXN21148,2025-10-27,Consumer Hardware,EMEA,Operations,277819.48,141542.66,84081.27,36351.88,6815.64,0.21,136276.82,52195.55,10961.07,41234.48,49.05,14.84,11698.24,2025,2025-10
TXN21149,2025-07-28,Consulting,LATAM,Sales & Marketing,184921.95,95177.68,63307.49,17231.38,6083.66,0.21,89744.27,26436.78,5551.72,20885.06,48.53,11.29,9737.34,2025,2025-07
TXN21150,2024-08-31,SaaS Subscriptions,EMEA,R&D,283013.17,137852.59,62654.44,19256.4,7355.64,0.21,145160.58,82506.14,17326.29,65179.85,51.29,23.03,53279.09,2024,2024-08
TXN21151,2025-06-20,SaaS Subscriptions,North America,R&D,69609.85,28526.3,17912.07,10826.37,1865.55,0.21,41083.55,23171.48,4866.01,18305.47,59.02,26.3,9344.65,2025,2025-06
TXN21152,2025-08-24,Enterprise Solutions,EMEA,Operations,196271.36,88839.62,55585.97,28798.58,7467.57,0.21,107431.74,51845.77,10887.61,40958.16,54.74,20.87,19627.15,2025,2025-08
TXN21153,2024-03-15,Consulting,North America,Administrative,60084.08,20434.08,12708.61,6374.37,1603.5,0.21,39650.0,26941.39,5657.69,21283.7,65.99,35.42,16512.83,2024,2024-03
TXN21154,2025-01-20,Enterprise Solutions,LATAM,R&D,68795.96,32224.81,13802.4,13252.94,770.58,0.21,36571.15,22768.75,4781.44,17987.31,53.16,26.15,5504.95,2025,2025-01
TXN21155,2024-07-28,Consulting,EMEA,R&D,321931.24,111006.18,96761.31,17168.73,14498.92,0.21,210925.06,114163.75,23974.39,90189.36,65.52,28.02,87519.55,2024,2024-07
TXN21156,2025-04-19,Enterprise Solutions,EMEA,Operations,91773.61,43453.65,27190.04,8769.76,3405.29,0.21,48319.96,21129.92,4437.28,16692.64,52.65,18.19,11328.17,2025,2025-04
TXN21157,2025-02-21,Cloud Services,North America,COGS,209726.2,74956.05,54868.22,39462.17,7483.49,0.21,134770.15,79901.93,16779.41,63122.52,64.26,30.1,31143.84,2025,2025-02
TXN21158,2024-12-12,Consumer Hardware,North America,Sales & Marketing,173328.68,57092.36,47396.14,17010.53,5456.23,0.21,116236.32,68840.18,14456.44,54383.74,67.06,31.38,42829.44,2024,2024-12
TXN21159,2025-06-12,Consumer Hardware,APAC,R&D,154203.0,52632.74,40449.98,13544.87,5486.17,0.21,101570.26,61120.28,12835.26,48285.02,65.87,31.31,40226.32,2025,2025-06
TXN21160,2025-10-01,SaaS Subscriptions,North America,COGS,319950.0,96144.35,65142.06,41636.07,3989.19,0.21,223805.65,158663.59,33319.35,125344.24,69.95,39.18,87697.36,2025,2025-10
TXN21161,2024-06-27,Cloud Services,North America,Administrative,56547.02,27124.75,14154.04,9814.88,1199.89,0.21,29422.27,15268.23,3206.33,12061.9,52.03,21.33,3446.91,2024,2024-06
TXN21162,2024-06-30,Consumer Hardware,APAC,COGS,249136.91,120358.1,56445.04,16311.5,7769.21,0.21,128778.81,72333.77,15190.09,57143.68,51.69,22.94,48601.39,2024,2024-06
TXN21163,2025-10-25,SaaS Subscriptions,North America,Operations,339018.33,145348.46,72808.81,64906.11,5108.67,0.21,193669.87,120861.06,25380.82,95480.24,57.13,28.16,35682.8,2025,2025-10
TXN21164,2024-01-25,Cloud Services,North America,Administrative,218050.46,74211.44,74902.09,36907.42,4331.15,0.21,143839.02,68936.93,14476.76,54460.17,65.97,24.98,21883.9,2024,2024-01
TXN21165,2024-06-28,Consumer Hardware,APAC,Administrative,331046.74,106229.12,95971.76,25552.68,12362.3,0.21,224817.62,128845.86,27057.63,101788.23,67.91,30.75,88597.85,2024,2024-06
TXN21166,2025-12-10,Enterprise Solutions,LATAM,COGS,65677.36,20017.29,20313.91,10298.29,2712.89,0.21,45660.07,25346.16,5322.69,20023.47,69.52,30.49,12438.07,2025,2025-12
TXN21167,2025-05-15,Consulting,LATAM,Operations,175638.0,59969.32,43436.08,18923.91,2878.3,0.21,115668.68,72232.6,15168.85,57063.75,65.86,32.49,41018.14,2025,2025-05
TXN21168,2024-06-09,Cloud Services,North America,R&D,128047.34,66932.12,33160.68,14129.28,4491.1,0.21,61115.22,27954.54,5870.45,22084.09,47.73,17.25,12445.91,2024,2024-06
TXN21169,2024-06-25,SaaS Subscriptions,North America,COGS,269246.29,97032.11,63417.89,45097.01,7526.23,0.21,172214.18,108796.29,22847.22,85949.07,63.96,31.92,48378.29,2024,2024-06
TXN21170,2024-10-11,Cloud Services,APAC,R&D,344389.13,133818.54,73886.91,66955.35,7537.08,0.21,210570.59,136683.68,28703.57,107980.11,61.14,31.35,48561.84,2024,2024-10
TXN21171,2024-03-03,SaaS Subscriptions,APAC,COGS,126959.02,41431.35,28801.26,8759.97,3831.29,0.21,85527.67,56726.41,11912.55,44813.86,67.37,35.3,39885.18,2024,2024-03
